poop_vial_id,field_poop_vial_id,weight_observer,sample_extracted_if_two_samples,date_weighed,mass_extracted_.g.,mass_estimated.,hair_in_feces.,extraction_notes_.contaminants_removed.,other_extraction_notes,extra_fecal_sample.,duplicate_sample.,extracted.,date_of_extraction,extraaction_observer
L6032,,Mark Castaneda,,2018-06-26,0.05,,N,,,Y,,Y,2018-07-01,Mark Castaneda
L6040,,Mark Castaneda,,2018-06-19,0.02,,N,,,N,,Y,2018-07-01,Mark Castaneda
L6049,,Mark Castaneda,,2018-06-20,0.049,,N,,,Y,,Y,2018-07-01,Mark Castaneda
L6056,,Mark Castaneda,,2018-06-21,0.051,,N,grass removed,,Y,,Y,2018-07-01,Mark Castaneda
L6061,,Mark Castaneda,,2018-06-19,0.05,,N,,,Y,,Y,2018-07-01,Mark Castaneda
L6062,,Mark Castaneda,,2018-06-20,0.05,,N,,,Y,,Y,2018-07-01,Mark Castaneda
L6063,,Mark Castaneda,,2018-06-20,0.052,,N,,,Y,,Y,2018-07-01,Mark Castaneda
L6066,,Mark Castaneda,,2018-06-19,0.052,,N,,,Y,,Y,2018-07-01,Mark Castaneda
L6088,,Mark Castaneda,,2018-06-26,0.052,,N,,,Y,,Y,2018-07-01,Mark Castaneda
L6098,,Mark Castaneda,,2018-06-20,0.042,,N,,,N,,Y,2018-07-01,Mark Castaneda
L6101,,Mark Castaneda,,2018-06-25,0.051,,N,,,N,,Y,2018-07-01,Mark Castaneda
L6105,,Mark Castaneda,,2018-06-26,0.036,,N,bract and grass removed,,N,,Y,2018-07-01,Mark Castaneda
L6110,,Mark Castaneda,,2018-06-22,0.048,,N,,,Y,,Y,2018-07-01,Mark Castaneda
L6115,,Mark Castaneda,,2018-06-26,0.025,,N,,,N,,Y,2018-07-01,Mark Castaneda
L6118,,Mark Castaneda,,2018-06-19,0.053,,N,bract and needles removed,,Y,,Y,2018-07-01,Mark Castaneda
L6119,,Mark Castaneda,,2018-06-21,0.025,,N,bracts removed,,N,,Y,2018-07-01,Mark Castaneda
L6120,,Mark Castaneda,,2018-06-20,0.052,,N,,,Y,,Y,2018-07-01,Mark Castaneda
L6122,,Mark Castaneda,,2018-06-20,0.032,,N,,,N,,Y,2018-07-01,Mark Castaneda
L6127,,Mark Castaneda,,2018-06-22,0.05,,N,,,Y,,Y,2018-07-01,Mark Castaneda
L6130,,Mark Castaneda,,2018-06-20,0.051,,N,,,Y,,Y,2018-07-01,Mark Castaneda
L6135,,Adam Scott,,2018-04-13,0.026,,N,,,N,,Y,2018-06-01,Mark Castaneda
L6138,,Mark Castaneda,,2018-06-26,0.047,,N,,,Y,,Y,2018-07-01,Mark Castaneda
L6144,,Adam Scott,,2018-04-13,0.049,,N,,,Y,,Y,2018-06-01,Mark Castaneda
L6147,,Mark Castaneda,,2018-06-22,0.05,,N,bract and grass removed,,Y,,Y,2018-07-01,Mark Castaneda
L6149,,Mark Castaneda,,2018-06-26,0.053,,Y,bract and needles removed,,Y,,Y,2018-07-01,Mark Castaneda
L6156,,Mark Castaneda,,2018-06-26,0.054,,N,leaves removed,,Y,,Y,2018-07-01,Mark Castaneda
L6157,,Mark Castaneda,,2018-06-20,0.008,,N,,,N,,Y,2018-07-01,Mark Castaneda
L6158,,Mark Castaneda,,2018-06-26,0.049,,N,needles removed,,N,,Y,2018-07-01,Mark Castaneda
L6162,,Mark Castaneda,,2018-06-26,0.05,,N,leaves removed,,Y,,Y,2018-07-01,Mark Castaneda
L6169,,Mark Castaneda,,2018-06-20,0.022,,Y,bract and leaves removed,,N,,Y,2018-07-01,Mark Castaneda
L6173,,Mark Castaneda,,2018-06-26,0.053,,N,,,Y,,Y,2018-07-01,Mark Castaneda
L6174,,Mark Castaneda,,2018-06-21,0.05,,N,,,N,,Y,2018-07-01,Mark Castaneda
L6177,,Mark Castaneda,,2018-06-21,0.052,,N,,,Y,,Y,2018-07-01,Mark Castaneda
L6179,,Mark Castaneda,,2018-06-25,0.048,,N,,,Y,,Y,2018-07-01,Mark Castaneda
L6180,,Mark Castaneda,,2018-06-22,0.05,,N,,,Y,,Y,2018-07-01,Mark Castaneda
L6181,,Mark Castaneda,,2018-06-26,0.053,,N,bracts removed,,N,,Y,2018-07-01,Mark Castaneda
L6184,,Mark Castaneda,,2018-06-19,0.052,,N,,,Y,,Y,2018-07-01,Mark Castaneda
L6187,,Mark Castaneda,,2018-06-20,0.037,,N,,,N,,Y,2018-07-01,Mark Castaneda
L8055,,Adam Scott,,2018-03-28,0.05,,N,seedling removed,,Y,,Y,2018-06-01,Mark Castaneda
No No.,,,,,0.059,,,,,,,,,
P0003,,,,,0.055,,,,,,,,,
P0006,,,,,0.054,,,,,,,,,
P0009,,,,2015-11-07,0.05,,N,bracts removed,,,,,,
P0013,,,,,0.052,,,,,,,,,
P0015,,,,,0.052,,,,,,,,,
P0019,,,,,0.059,,,,,,,,,
P0022,,,,,0.034,,,,,,,,,
P0024,,,,,0.054,,,,,,,,,
P0025,,,,,0.052,,,,,,,,,
P0027,,,,,0.056,,,,,,,,,
P0030,,,P0030,2015-10-27,0.05,,N,bracts removed,,,,,,
P0034,,,,,0.053,,,,,,,,,
P0035,,,,,0.054,,,,,,,,,
P0037,,,,,0.055,,,,,,,,,
P0038,,,,2015-10-27,0.047,,N,,,,,,,
P0039,,,,2015-10-28,0.013,,N,,,,Y,,,
P0040,,,,,0.05,,,,,,,,,
P0047,,,,,0.055,,,,,,,,,
P0053,,,,2015-11-06,0.037,,Y,,,,,,,
P0054,,,,2015-11-21,0.05,,N,bracts removed,,,,,,
P0057,,,,,0.051,,,,,,,,,
P0064,,,,2015-11-13,0.051,,Y,,,,,,,
P0067,,,,,0.053,,,,,,,,,
P0069; P0129,,,,,0.056,,,,,,,,,
P0073,,,,,0.03,,,,,,,,,
P0074,,,,,0.056,,,,,,,,,
P0076,,,,,0.055,,,,,,,,,
P0091,,,,2015-11-07,0.049,,Y,,,,,,,
P0097,,,,,0.054,,,,,,,,,
P0098,,,,,0.058,,,,,,,,,
P0101,,,,,0.054,,,,,,,,,
P0103,,,,,0.051,,,,,,,,,
P0109,,,,,0.055,,,,,,,,,
P0110,,,,,0.053,,,,,,,,,
P0114,,,,,0.055,,,,,,,,,
P0119,,,,2015-10-27,0.053,,N,bracts removed,,,,,,
P0123,,,,2015-11-19,0.049,,N,bract and needles removed,,,,,,
P0127,,,,,0.053,,,,,,,,,
P0129,,,,,0.057,,,,,,,,,
P0133,,,,,0.052,,,,,,,,,
P0134,,,P0240,2015-10-28,0.054,,N,bract and leaves removed,,,,,,
P0136,,,,2015-11-07,0.048,,N,,,,,,,
P0143,,,,,0.051,,,,,,,,,
P0143,,,,,0.055,,,,,,,,,
P0148,,,,,0.053,,,,,,,,,
P0149,,,,,0.053,,,,,,,,,
P0159,,,,,0.05,,,,,,,,,
P0180,,,,,0.05,,,,,,,,,
P0183,,,,,0.052,,,,,,,,,
P0197,,,,,0.049,,,,,,,,,
P0200,,,,,0.055,,,,,,,,,
P0203,,,,,0.061,,,,,,,,,
P0205 P0255,,,,,0.053,,,,,,,,,
P0208,,,,2015-10-27,0.049,,N,,,,,,,
P0209,,,,,0.052,,,,,,,,,
P0218,,,,,0.056,,,,,,,,,
P0219,,,,,0.051,,,,,,,,,
P0249,,,,,0.053,,,,,,,,,
P0250,,,,2015-11-12,0.047,,N,bract and grass removed,,,,,,
P0256 P0265 15:04,,,,,0.07,,,,,,,,,
P0257,,,,,0.053,,,,,,,,,
P0260,,,,,0.054,,,,,,,,,
P0263,,,,,0.053,,,,,,,,,
P0266,,,,,0.058,,,,,,,,,
P0279,,,,2015-11-07,0.054,,N,bracts removed,,,,,,
P0280,,,,,0.051,,,,,,,,,
P0282,,,,,0.051,,,,,,,,,
P0304,,,,,0.054,,,,,,,,,
P0314,,,,,0.056,,,,,,,,,
P0330,,,,2015-10-27,0.048,,Y,,,,,,,
P0332,,,,,0.051,,,,,,,,,
P0589,,,,,0.053,,,,,,,,,
P0590,,,,,0.052,,,,,,,,,
P0596,,,,,0.057,,,,,,,,,
P0598,,,,,0.055,,,,,,,,,
P0602,,,,,0.054,,,,,,,,,
P0603,,,,,0.054,,,,,,,,,
P0606,,,,2015-11-13,0.051,,N,,,,,,,
P0607,,,,,0.051,,,,,,,,,
P0610,,,,,0.051,,,,,,,,,
P0611,,,,,0.052,,,,,,,,,
P0613,,,,,0.052,,,,,,,,,
P0617,,,,2015-11-06,0.052,,N,,,,,,,
P0618,,,,,0.05,,,,,,,,,
P0620,,,,,0.055,,,,,,,,,
P0621,,,,,0.054,,,,,,,,,
P0624,,,,,0.05,,,,,,,,,
P0637,,,,2015-10-27,0.05,,N,grass removed,,,,,,
P0638,,,,,0.053,,,,,,,,,
P0639,,,,,0.05,,,,,,,,,
P0643,,,,,0.055,,,,,,,,,
P0644,,,,2015-11-21,0.046,,N,,,,,,,
P0646,,,,,0.052,,,,,,,,,
P0654,,,,,0.057,,,,,,,,,
P0659,,,,,0.06,,,,,,,,,
P0666,,,,,0.057,,,,,,,,,
P0673,,,,,0.053,,,,,,,,,
P0680,,,,,0.051,,,,,,,,,
P0681,,,,,0.057,,,,,,,,,
P0682,,,P0897,2015-11-06,0.052,,N,,,,,,,
P0687,,,,,0.054,,,,,,,,,
P0691,,,,,0.053,,,,,,,,,
P0699,,,,,0.054,,,,,,,,,
P0704,,,,,0.054,,,,,,,,,
P0706,,,,,0.056,,,,,,,,,
P0711,,,,,0.055,,,,,,,,,
P0712,,,,,0.055,,,,,,,,,
P0718,,,,,0.052,,,,,,,,,
P0721,,,,2015-11-06,0.05,,N,,,,,,,
P0725,,,,,0.052,,,,,,,,,
P0730,,,,2015-10-27,0.049,,N,bracts removed,,,,,,
P0733,,,,,0.053,,,,,,,,,
P0736,,,,,0.054,,,,,,,,,
P0737,,,,,0.05,,,,,,,,,
P0748,,,,2015-10-28,0.054,,Y,,,,,,,
P0752,,,,,0.057,,,,,,,,,
P0762,,,,,0.052,,,,,,,,,
P0774,,,,,0.052,,,,,,,,,
P0793,,,,,0.055,,,,,,,,,
P0804,,,,,0.052,,,,,,,,,
P0805,,,,2015-11-21,0.006,,N,,,,,,,
P0811,,,,,0.051,,,,,,,,,
P0812,,,,2015-11-06,0.053,,Y,,,,,,,
P0814,,,,,0.053,,,,,,,,,
P0816,,,,2015-10-23,0.05,,N,,,,,,,
P0819,,,,,0.051,,,,,,,,,
P0820,,,,,0.053,,,,,,,,,
P0822,,,,,0.057,,,,,,,,,
P0825,,,,,0.055,,,,,,,,,
P0827,,,,2015-11-07,0.053,,N,needles removed,,,,,,
P0828,,,,,0.052,,,,,,,,,
P0829,,,,,0.052,,,,,,,,,
P0830,,,,2015-10-27,0.046,,N,,,,,,,
P0834,,,,,0.055,,,,,,,,,
P0847,,,,,0.055,,,,,,,,,
P0857,,,,,0.056,,,,,,,,,
P0865,,,,2015-11-13,0.05,,Y,bracts removed,,,,,,
P0866,,,,,0.05,,,,,,,,,
P0868,,,,2015-11-21,0.051,,N,,,,,,,
P0877,,,,2015-11-13,0.053,,N,,,,,,,
P0878,,,,,0.051,,,,,,,,,
P0880,,,,,0.058,,,,,,,,,
P0885,,,,2015-11-06,0.048,,Y,,,,,,,
P0886 P0720,,,,,0.053,,,,,,,,,
P0894,,,,,0.052,,,,,,,,,
P0898,,,,2015-10-28,0.053,,N,bracts removed,,,,,,
P0908,,,,2015-11-21,0.051,,N,bracts removed,,,,,,
P0911,,,,2015-11-13,0.049,,N,,,,,,,
P0914,,,,,0.052,,,,,,,,,
P0915,,,,2015-11-21,0.049,,N,,,,,,,
P0916,,,,2015-11-21,0.049,,N,,,,,,,
P0917;P0918,,,,,0.055,,,,,,,,,
P0921,,,,,0.051,,,,,,,,,
P0923,,,,,0.056,,,,,,,,,
P0925,,,,2015-11-13,0.049,,Y,"bracts removed, lots of hair",,,,,,
P0926,,,,,0.05,,,,,,,,,
P0928,,,,2015-11-19,0.049,,N,,,,,,,
P0931,,,,,0.053,,,,,,,,,
P0935,,,,,0.052,,,,,,,,,
P0940,,,,,0.051,,,,,,,,,
P0943,,,,2015-11-06,0.05,,N,bracts removed,,,,,,
P0944,,,,,0.059,,,,,,,,,
P0949,,,,,0.059,,,,,,,,,
P0951,,,,,0.055,,,,,,,,,
P0957,,,,,0.053,,,,,,,,,
P0958,,,,,0.052,,,,,,,,,
P0960,,,,,0.052,,,,,,,,,
P0962,,,,2015-11-07,0.054,,N,needles removed,,,,,,
P0967,,,,,0.053,,,,,,,,,
P0970,,,,,0.055,,N,,,,,,,
P0978,,,,,0.055,,,,,,,,,
P0980,,,,,0.052,,,,,,,,,
P0981,,,,2015-11-07,0.047,,N,needles removed,,,,,,
P0986,,,,,0.056,,,,,,,,,
P0987,,,,,0.056,,,,,,,,,
P0988,,,,2015-11-21,0.047,,N,,,,,,,
P0992,,,,,0.057,,,,,,,,,
P0993,,,,2015-11-21,0.053,,N,,,,,,,
P0999,,,,,0.051,,,,,,,,,
P1004,,,,,0.053,,,,,,,,,
P1015,,,,,0.0514,,,,,,,,,
P1016,,,,,0.053,,,,,,,,,
P1017,,,,,0.05,,,,,,,,,
P1028,,,,,0.053,,,,,,,,,
P1029,,,,,0.05,,,,,,,,,
P1031,,,,,0.057,,,,,,,,,
P1032,,,,,0.049,,,,,,,,,
P1034,,,,2015-11-05,0.05,,N,bracts removed,,,,,,
P1042,,,,2015-11-07,0.05,,N,,,,,,,
P1043,,,,,0.057,,,,,,,,,
P1046,,,,2015-10-28,0.049,,N,,,,,,,
P1048,,,,,0.052,,,,,,,,,
P1052,,,,,0.062,,,,,,,,,
P1055,,,,,0.055,,,,,,,,,
P1056,,,,,0.051,,,,,,,,,
P1068,,,,2015-10-28,0.047,,N,,,,,,,
P1073,,,,,0.054,,,,,,,,,
P1074,,,,2015-11-06,0.053,,N,,,,,,,
P1075,,,,,0.054,,,,,,,,,
P1077,,,,,0.053,,,,,,,,,
P1078,,,,,0.06,,,,,,,,,
P1080,,,,2015-11-12,0.05,,N,needles removed,,,,,,
P1083,,,,2015-11-21,0.051,,N,,,,,,,
P1086,,,,,0.049,,,,,,,,,
P1089,,,,2015-11-07,0.052,,N,,,,,,,
P1092,,,,2015-10-28,0.054,,N,,,,,,,
P1097,,,,,0.052,,,,,,,,,
P1098,,,,,0.053,,,,,,,,,
P1099,,,,2015-10-27,0.048,,N,,,,,,,
P1100,,,,2015-11-19,0.054,,N,grass removed,,,,,,
P1106,,,,,0.056,,,,,,,,,
P1108,,,,,0.053,,,,,,,,,
P1115,,,,2015-11-13,0.051,,Y,,,,,,,
P1116,,,,,0.056,,,,,,,,,
P1121,,,,,0.056,,,,,,,,,
P1124,,,,2015-10-28,0.05,,Y,,,,,,,
P1128,,,,2015-11-06,0.052,,N,"bract, grass, and needle removed",,,,,,
P1132,,,,,0.052,,,,,,,,,
P1142,,,,2015-10-28,0.049,,N,,,,,,,
P1143,,,,,0.058,,,,,,,,,
P1149,,,,,0.055,,,,,,,,,
P1157,,,,,0.053,,,,,,,,,
P1164,,,,2015-11-07,0.052,,N,bract and needles removed,,,,,,
P1180,,,,,0.06,,,,,,,,,
P1184,,,,,0.052,,,,,,,,,
P1185,,,,2015-11-07,0.059,,N,needles removed,,,,,,
P1187,,,,,0.053,,,,,,,,,
P1202,,,,,0.053,,,,,,,,,
P1203,,,,2015-11-07,0.047,,N,,,,,,,
P1205,,,,2015-11-12,0.047,,N,bract and needles removed,,,,,,
P1206,,,,,0.056,,,,,,,,,
P1207,,,,2015-11-18,0.05,,Y,needles removed,,,,,,
P1210,,,,,0.053,,,,,,,,,
P1212,,,,2015-11-13,0.053,,N,bracts removed,,,,,,
P1213,,,,2015-11-07,0.05,,N,bract and grass removed,,,,,,
P1218,,,,2015-10-27,0.049,,N,grass removed,,,,,,
P1221,,,,2015-11-12,0.051,,N,bract and grass removed,,,,,,
P1224,,,,2015-11-12,0.051,,N,grass removed,,,,,,
P1225,,,,2015-11-19,0.053,,N,,,,,,,
P1227,,,,,0.056,,,,,,,,,
P1228,,,,2015-11-18,0.051,,N,bracts removed,,,,,,
P1240,,,,,0.054,,,,,,,,,
P1241,,,,,0.052,,,,,,,,,
P1243,,,,,0.053,,,,,,,,,
P1245,,,,,0.055,,,,,,,,,
P1250,,,,2015-11-13,0.049,,N,bracts removed,,,,,,
P1252,,,,,0.056,,,,,,,,,
P1256,,,,,0.053,,,,,,,,,
P1258,,,,,0.054,,,,,,,,,
P1259,,,,2015-11-06,0.048,,Y,bracts removed,,,,,,
P1260,,,,,0.054,,,,,,,,,
P1261,,,,2015-11-13,0.054,,Y,bract and needles removed,,,,,,
P1265,,,,2015-11-13,0.052,,Y,bracts removed,,,,,,
P1266,,,,,0.053,,,,,,,,,
P1267,,,,2015-11-06,0.051,,N,,,,,,,
P1268,,,,,0.054,,,,,,,,,
P1269,,,,2015-11-06,0.05,,N,,,,,,,
P1270,,,,2015-11-19,0.054,,N,,,,,,,
P1273,,,,,0.057,,,,,,,,,
P1277,,,,2015-11-19,0.04,,N,bract and needles removed,,,,,,
P1281,,,,,0.054,,,,,,,,,
P1282,,,,,0.054,,,,,,,,,
P1284,,,,2015-11-12,0.051,,N,needles removed,,,,,,
P1285,,,,,0.059,,,,,,,,,
P1286,,,,,0.053,,,,,,,,,
P1288,,,,,0.052,,,,,,,,,
P1289,,,,,0.053,,,,,,,,,
P1291,,,,2015-11-06,0.048,,Y,needles removed,,,,,,
P1292,,,,2015-11-07,0.052,,N,,,,,,,
P1293,,,,,0.051,,,,,,,,,
P1297,,,,,0.053,,,,,,,,,
P1298,,,,,0.054,,,,,,,,,
P1299,,,,,0.055,,,,,,,,,
P1301,,,,,0.05,,,,,,,,,
P1303,,,,,0.056,,,,,,,,,
P1309,,,,,0.053,,,,,,,,,
P1310,,,,,0.053,,,,,,,,,
P1311,,,,,0.055,,,,,,,,,
P1315,,,,,0.016,,,,,,,,,
P1316,,,,,0.056,,,,,,,,,
P1322,,,,2015-11-13,0.05,,Y,bracts removed,,,,,,
P1326,,,,,0.056,,,,,,,,,
P1328,,,,,0.055,,,,,,,,,
P1329,,,,,0.053,,,,,,,,,
P1330,,,,,0.05,,,,,,,,,
P1334,,,,2015-11-12,0.048,,N,grass removed,,,,,,
P1335,,,,,0.052,,,,,,,,,
P1339,,,,2015-11-12,0.05,,N,bract and grass removed,,,,,,
P1341,,,,2015-11-12,0.054,,Y,bracts removed,,,,,,
P1344,,,,,0.058,,,,,,,,,
P1353,,,,,0.052,,,,,,,,,
P1356,,,,2015-10-28,0.051,,N,leaves removed,,,,,,
P1362,,,,2015-10-28,0.051,,N,bract and needles removed,,,,,,
P1364,,,,2015-11-12,0.052,,N,,,,,,,
P1365,,,,,0.054,,,,,,,,,
P1366,,,,,0.051,,,,,,,,,
P1370,,,,,0.058,,,,,,,,,
P1371,,,,,0.052,,,,,,,,,
P1378,,,,,0.055,,,,,,,,,
P1380,,,,,0.053,,,,,,,,,
P1381,,,,,0.051,,,,,,,,,
P1382,,,,,0.054,,,,,,,,,
P1387,,,,,0.053,,,,,,,,,
P1389,,,,,0.052,,,,,,,,,
P1390,,,,2015-10-28,0.052,,N,,,,,,,
P1392,,,,,0.053,,,,,,,,,
P1394,,,,,0.06,,,,,,,,,
P1395,,,,,0.056,,,,,,,,,
P1397,,,,,0.056,,,,,,,,,
P1400,,,,,0.053,,,,,,,,,
P1402,,,,,0.055,,,,,,,,,
P1403,,,,,0.056,,,,,,,,,
P1406,,,,2015-10-27,0.05,,N,needles removed,,,,,,
P1412,,,,,0.052,,,,,,,,,
P1417,,,,,0.062,,,,,,,,,
P1418,,,,2015-11-12,0.053,,N,grass and needles removed,,,,,,
P1421,,,,,0.059,,,,,,,,,
P1424,,,,2015-11-19,0.051,,N,,,,,,,
P1425,,,,,0.054,,,,,,,,,
P1427,,,,2015-11-12,0.048,,N,needles removed,,,,,,
P1428,,,,,0.056,,,,,,,,,
P1434,,,,2015-11-21,0.052,,N,,,,,,,
P1435,,,,,0.051,,,,,,,,,
P1437,,,,,0.05,,,,,,,,,
P1438,,,,,0.051,,,,,,,,,
P1441,,,,2015-11-12,0.052,,N,,,,,,,
P1444,,,,,0.055,,,,,,,,,
P1451,,,,,0.049,,,,,,,,,
P1452,,,,,0.051,,,,,,,,,
P1454,,,,,0.023,,,,,,,,,
P1455,,,,2015-10-28,0.049,,N,bracts removed,,,,,,
P1461,,,,2015-11-12,0.049,,Y,,,,,,,
P1463,,,,,0.056,,,,,,,,,
P1464,,,,,0.054,,,,,,,,,
P1465,,,,,0.05,,,,,,,,,
P1466,,,,,0.054,,,,,,,,,
P1467,,,,,0.053,,,,,,,,,
P1469,,,,2015-10-28,0.053,,N,,,,,,,
P1470,,,,,0.056,,,,,,,,,
P1474,,,,,0.056,,,,,,,,,
P1477,,,,,0.051,,,,,,,,,
P1479,,,,2015-10-28,0.051,,N,,,,,,,
P1480,,,,,0.052,,,,,,,,,
P1481,,,,2015-10-27,0.052,,N,bract and needles removed,,,,,,
P1482,,,,2015-11-21,0.048,,Y,bracts removed,,,,,,
P1483,,,,,0.05,,,,,,,,,
P1486,,,,,0.052,,,,,,,,,
P1490,,,,,0.055,,,,,,,,,
P1498,,,,,0.052,,,,,,,,,
P1499,,,,2015-11-06,0.052,,N,bract and needles removed,,,,,,
P1501,,,,2015-10-28,0.053,,N,leaves removed,,,,,,
P1504;P1268,,,P1504,2015-10-27,0.049,,N,grass removed,,,,,,
P1505,,,,2015-11-07,0.054,,N,,,,,,,
P1507,,,,2015-11-21,0.049,,N,grass removed,,,,,,
P1510,,,,2015-10-28,0.048,,N,bract and needles removed,,,,,,
P1513,,,,2015-11-12,0.051,,N,,,,,,,
P1514,,,,,0.059,,,,,,,,,
P1520,,,,2015-11-19,0.049,,N,,,,,,,
P1521,,,,,0.054,,,,,,,,,
P1524,,,,2015-10-27,0.051,,Y,,,,,,,
P1530,,,,,0.053,,,,,,,,,
P1531,,,,2015-11-07,0.051,,N,,,,,,,
P1533,,,,,0.053,,,,,,,,,
P1537,,,,,0.051,,,,,,,,,
P1538,,,,,0.053,,,,,,,,,
P1539,,,,,0.044,,,,,,,,,
P1540,,,,,0.054,,,,,,,,,
P1543,,,,,0.054,,,,,,,,,
P1545,,,,,0.053,,,,,,,,,
P1546,,,,,0.052,,,,,,,,,
P1547,,,,2015-11-12,0.052,,N,,,,,,,
P1550,,,,2015-11-21,0.054,,Y,,,,,,,
P1553,,,,2015-11-21,0.053,,N,,,,,,,
P1556,,,,2015-11-21,0.05,,N,needles removed,,,,,,
P1562,,,,2015-11-21,0.054,,N,grass removed,,,,,,
P1563,,,,2015-11-21,0.048,,N,,,,,,,
P1568,,,,,0.053,,,,,,,,,
P1574,,,,,0.056,,,,,,,,,
P1578,,,,,0.053,,,,,,,,,
P1579,,,,,0.057,,,,,,,,,
P1582,,,,2015-11-07,0.051,,N,needles removed,,,,,,
P1585,,,,,0.054,,,,,,,,,
P1586,,,,,0.056,,,,,,,,,
P1587,,,,2015-10-27,0.052,,Y,needles removed,,,,,,
P1588,,,,,0.056,,,,,,,,,
P1593,,,,,0.058,,,,,,,,,
P1594,,,,,0.055,,,,,,,,,
P1600,,,,,0.051,,,,,,,,,
P1601,,,,,0.055,,,,,,,,,
P1606,,,,2015-11-18,0.055,,N,grass and needles removed,,,,,,
P1608,,,,2015-11-13,0.05,,Y,bract and needles removed,,,,,,
P1611,,,,2015-11-19,0.05,,Y,"bract, grass, and leaf removed",,,,,,
P1616,,,,,0.052,,,,,,,,,
P1618,,,,2015-11-12,0.051,,N,needles removed,,,,,,
P1621,,,,,0.057,,,,,,,,,
P1623,,,,,0.055,,,,,,,,,
P1624,,,,,0.053,,,,,,,,,
P1629,,,,,0.053,,,,,,,,,
P1631,,,,2015-11-12,0.049,,N,bract and grass removed,,,,,,
P1635,,,,,0.052,,,,,,,,,
P1642,,,,2015-11-12,0.053,,Y,,,,,,,
P1657,,,,,0.051,,,,,,,,,
P1661,,,,2015-11-06,0.054,,N,,,,,,,
P1664,,,,2015-11-07,0.052,,N,bract and needles removed,,,,,,
P1665,,,,,0.057,,,,,,Y,,,
P1672,,,,,0.054,,,,,,,,,
P1673,,,,2015-11-12,0.047,,N,bracts removed,,,,,,
P1675,,,,,0.057,,,,,,,,,
P1676,,,,,0.054,,,,,,,,,
P1677,,,,,0.051,,,,,,,,,
P1684,,,,,0.05,,,,,,,,,
P1686,,,,,0.051,,,,,,,,,
P1687,,,,,0.054,,,,,,,,,
P1691,,,,2015-11-21,0.05,,N,bracts removed,,,,,,
P1693,,,,2015-11-12,0.05,,N,needles removed,,,,,,
P1694,,,,2015-10-28,0.051,,Y,"bract, leaf, and needle removed",,,,,,
P1699,,,,,0.052,,,,,,,,,
P1703,,,,2015-11-06,0.05,,N,bract and needles removed,,,,,,
P1704,,,,,0.05,,,,,,,,,
P1705,,,,2015-11-13,0.049,,N,bracts removed,,,,,,
P1706,,,,2015-11-07,0.053,,N,needles removed,,,,,,
P1707,,,,2015-11-07,0.053,,N,,,,,,,
P1710,,,,2015-11-18,0.056,,N,bracts removed,,,,,,
P1711,,,,,0.051,,,,,,,,,
P1714,,,,,0.058,,,,,,,,,
P1716,,,,2015-11-12,0.046,,Y,needles removed,,,,,,
P1717,,,,2015-11-18,0.05,,N,,,,,,,
P1722,,,,,0.056,,,,,,,,,
P1729,,,,,0.057,,,,,,,,,
P1730,,,,,0.05,,,,,,,,,
P1731,,,,,0.051,,,,,,,,,
P1737,,,,,0.051,,,,,,,,,
P1742,,,,,0.053,,,,,,,,,
P1743,,,,2015-10-28,0.054,,Y,,,,Y,,,
P1743,,,,,0.05,,,,,,Y,,,
P1756,,,,,0.057,,,,,,,,,
P1757,,,,2015-11-13,0.049,,Y,"bract removed, lots of hair",,,,,,
P1758,,,,,0.053,,,,,,,,,
P1761,,,,,0.054,,,,,,,,,
P1763,,,,,0.054,,,,,,,,,
P1764,,,,,0.052,,,,,,,,,
P1765,,,,,0.055,,,,,,,,,
P1766,,,,,0.053,,,,,,,,,
P1770,,,,,0.057,,,,,,,,,
P1776,,,,,0.054,,,,,,,,,
P1778,,,,2015-10-27,0.048,,Y,,,,,,,
P1779,,,,,0.052,,,,,,,,,
P1780,,,,,0.054,,,,,,,,,
P1787,,,,,0.055,,,,,,,,,
P1788,,,,,0.054,,,,,,,,,
P1796,,,,,0.058,,,,,,,,,
P1803,,,,,0.053,,,,,,,,,
P1804,,,,,0.052,,,,,,,,,
P1809,,,,2015-11-13,0.05,,Y,bracts removed,,,,,,
P1812,,,,2015-11-12,0.05,,N,needles removed,,,,,,
P1815,,,,,0.055,,,,,,,,,
P1821,,,,,0.056,,,,,,,,,
P1823,,,,2015-11-06,0.048,,Y,bracts removed,,,,,,
P1825,,,,,0.05,,,,,,,,,
P1831,,,,2015-11-12,0.02,,N,bracts removed,,,,,,
P1836,,,,,0.05,,,,,,,,,
P1837,,,,,0.055,,,,,,,,,
P1841,,,,,0.051,,,,,,,,,
P1845,,,,,0.051,,,,,,,,,
P1846,,,,,0.059,,,,,,,,,
P1848,,,,2015-11-19,0.054,,N,,,,,,,
P1851,,,,,0.051,,,,,,,,,
P1852,,,,,0.058,,,,,,,,,
P1853,,,,,0.054,,,,,,,,,
P1855,,,,,0.047,,,,,,,,,
P1861,,,,,0.056,,,,,,,,,
P1867,,,,2015-11-12,0.052,,Y,,,,,,,
P1871,,,,2015-11-21,0.032,,N,needles removed,,,,,,
P1874,,,,2015-11-07,0.051,,N,bracts removed,,,,,,
P1875,,,,2015-11-07,0.054,,N,needles removed,,,,,,
P1878,,,,2015-11-12,0.047,,N,needles removed,,,,,,
P1879,,,,2015-11-06,0.053,,N,bracts removed,,,,,,
P1892,,,,,0.056,,,,,,,,,
