poop_id,lab,observer_id,date,dilution,volume_used,concentration,cv,plate_id,is_rerun,hormone,protocol_id
A0256,Boonstra,BJD,2011-05-27,32.3333333333333,5.6,10.088,8.9,C.2011.26,FALSE,Cortisol,CB325
A0261,Boonstra,BJD,2011-05-26,32.3333333333333,5.6,30.418,0,C.2011.20,FALSE,Cortisol,CB325
A0276,Boonstra,BJD,2011-05-27,32.3333333333333,5.6,36.399,11.5,C.2011.26,FALSE,Cortisol,CB325
A0293,Boonstra,BJD,2011-05-26,32.3333333333333,5.6,40.973,NA,C.2011.21,FALSE,Cortisol,CB325
A0298,Boonstra,BJD,2011-05-25,32.3333333333333,5.6,92.167,5.9,C.2011.19,FALSE,Cortisol,CB325
A0301,Boonstra,BJD,2011-05-27,32.3333333333333,5.6,26.156,NA,C.2011.25,FALSE,Cortisol,CB325
A0304,Boonstra,BJD,2011-05-28,32.3333333333333,5.6,14.768,22,C.2011.33,FALSE,Cortisol,CB325
A0322,Boonstra,BJD,2011-05-26,32.3333333333333,5.6,11.124,14.3,C.2011.21,FALSE,Cortisol,CB325
A0334,Boonstra,BJD,2011-05-26,32.3333333333333,5.6,31.362,1.2,C.2011.20,FALSE,Cortisol,CB325
A0353,Boonstra,BJD,2011-05-26,32.3333333333333,5.6,36.138,NA,C.2011.21,FALSE,Cortisol,CB325
A0360,Boonstra,BJD,2011-05-27,32.3333333333333,5.6,15.521,NA,C.2011.26,FALSE,Cortisol,CB325
A0370,Boonstra,BJD,2011-05-28,32.3333333333333,5.6,18.486,NA,C.2011.32,FALSE,Cortisol,CB325
A0376,Boonstra,BJD,2011-05-27,32.3333333333333,5.6,68.224,8.6,C.2011.26,FALSE,Cortisol,CB325
A0377,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,39.375,NA,C.2011.8,FALSE,Cortisol,CB325
A0392,Boonstra,BJD,2011-05-23,32.3333333333333,5.6,17.772,NA,C.2011.11,FALSE,Cortisol,CB325
A0395,Boonstra,BJD,2011-05-30,32.3333333333333,5.6,37.461,NA,C.2011.43,FALSE,Cortisol,CB325
A0396,Boonstra,BJD,2011-05-26,32.3333333333333,5.6,36.474,11.7,C.2011.23,FALSE,Cortisol,CB325
A0399,Boonstra,BJD,2011-05-25,32.3333333333333,5.6,86.06,4.1,C.2011.19,FALSE,Cortisol,CB325
A0403,Boonstra,BJD,2011-05-23,32.3333333333333,5.6,16.96,14.1,C.2011.11,FALSE,Cortisol,CB325
A0410,Boonstra,BJD,2011-05-25,32.3333333333333,5.6,12.931,9.4,C.2011.19,FALSE,Cortisol,CB325
A0414,Boonstra,BJD,2011-05-27,32.3333333333333,5.6,22.634,NA,C.2011.25,FALSE,Cortisol,CB325
A0415,Boonstra,BJD,2011-05-26,32.3333333333333,5.6,41.951,0.2,C.2011.21,FALSE,Cortisol,CB325
A0421,Boonstra,BJD,2011-05-24,32.3333333333333,5.6,133.845,4.5,C.2011.15,FALSE,Cortisol,CB325
A0424,Boonstra,BJD,2011-05-26,32.3333333333333,5.6,52.889,18.1,C.2011.21,FALSE,Cortisol,CB325
A0435,Boonstra,BJD,2011-05-28,32.3333333333333,5.6,59.768,7.1,C.2011.31,FALSE,Cortisol,CB325
A0441,Boonstra,BJD,2011-05-28,32.3333333333333,5.6,12.273,8.9,C.2011.34,FALSE,Cortisol,CB325
A0448,Boonstra,BJD,2011-05-23,32.3333333333333,5.6,84.612,6.4,C.2011.13,FALSE,Cortisol,CB325
A0451,Boonstra,BJD,2011-05-23,32.3333333333333,5.6,53.228,5,C.2011.14,FALSE,Cortisol,CB325
A0469,Boonstra,BJD,2011-05-26,32.3333333333333,5.6,9.676,NA,C.2011.20,FALSE,Cortisol,CB325
A0476,Boonstra,BJD,2011-05-27,32.3333333333333,5.6,22.473,NA,C.2011.26,FALSE,Cortisol,CB325
A0495,Boonstra,BJD,2011-05-23,32.3333333333333,5.6,16.977,5.2,C.2011.11,FALSE,Cortisol,CB325
A0505,Boonstra,BJD,2011-05-28,32.3333333333333,5.6,18.065,NA,C.2011.31,FALSE,Cortisol,CB325
A0518,Boonstra,BJD,2011-05-24,32.3333333333333,5.6,16.53,NA,C.2011.16,FALSE,Cortisol,CB325
A0522,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,71.54,6.1,C.2011.9,FALSE,Cortisol,CB325
A0523,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,19.016,12.9,C.2011.10,FALSE,Cortisol,CB325
A0524,Boonstra,BJD,2011-05-28,32.3333333333333,5.6,38.313,NA,C.2011.33,FALSE,Cortisol,CB325
A0535,Boonstra,BJD,2011-05-23,32.3333333333333,5.6,33.613,14.6,C.2011.11,FALSE,Cortisol,CB325
A0548,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,14.593,5.7,C.2011.8,FALSE,Cortisol,CB325
A0549,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,22.074,10.3,C.2011.7,FALSE,Cortisol,CB325
A0550,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,11.684,15.2,C.2011.9,FALSE,Cortisol,CB325
A0556,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,12.391,20.4,C.2011.10,FALSE,Cortisol,CB325
A0562,Boonstra,BJD,2011-05-27,32.3333333333333,5.6,59.024,1,C.2011.25,FALSE,Cortisol,CB325
A0568,Boonstra,BJD,2011-05-27,32.3333333333333,5.6,23.075,12.1,C.2011.26,FALSE,Cortisol,CB325
A0571,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,13.761,14.6,C.2011.7,FALSE,Cortisol,CB325
A0580,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,15.37,2.9,C.2011.9,FALSE,Cortisol,CB325
A0584,Boonstra,BJD,2011-05-26,32.3333333333333,5.6,12.616,NA,C.2011.21,FALSE,Cortisol,CB325
A0586,Boonstra,BJD,2011-05-28,32.3333333333333,5.6,35.669,9.8,C.2011.32,FALSE,Cortisol,CB325
A0588,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,32.381,9,C.2011.8,FALSE,Cortisol,CB325
A0592,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,32.375,4.7,C.2011.16,FALSE,Cortisol,CB325
A0593,Boonstra,BJD,2011-05-23,32.3333333333333,5.6,16.618,18.2,C.2011.11,FALSE,Cortisol,CB325
A0595,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,30.24,16,C.2011.8,FALSE,Cortisol,CB325
A0599,Boonstra,BJD,2011-05-27,32.3333333333333,5.6,17.021,2,C.2011.26,FALSE,Cortisol,CB325
A0601,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,43.836,3.7,C.2011.7,FALSE,Cortisol,CB325
A0603,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,16.436,3.8,C.2011.8,FALSE,Cortisol,CB325
A0607,Boonstra,BJD,2011-05-27,32.3333333333333,5.6,23.781,3.3,C.2011.25,FALSE,Cortisol,CB325
A0612,Boonstra,BJD,2011-05-26,32.3333333333333,5.6,15.14,2.8,C.2011.20,FALSE,Cortisol,CB325
A0624,Boonstra,BJD,2011-05-29,32.3333333333333,5.6,32.167,NA,C.2011.39,FALSE,Cortisol,CB325
A0629,Boonstra,BJD,2011-05-27,32.3333333333333,5.6,15.786,3.6,C.2011.20,FALSE,Cortisol,CB325
A0640,Boonstra,BJD,2011-05-23,32.3333333333333,5.6,56.146,10.5,C.2011.11,FALSE,Cortisol,CB325
A0645,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,71.023,8.2,C.2011.9,FALSE,Cortisol,CB325
A0648,Boonstra,BJD,2011-05-26,32.3333333333333,5.6,17.958,1.1,C.2011.21,FALSE,Cortisol,CB325
A0659,Boonstra,BJD,2011-05-23,32.3333333333333,5.6,21.467,4.9,C.2011.11,FALSE,Cortisol,CB325
A0664,Boonstra,BJD,2011-05-26,32.3333333333333,5.6,41.825,NA,C.2011.20,FALSE,Cortisol,CB325
A0672,Boonstra,BJD,2011-05-24,32.3333333333333,5.6,55.692,1.1,C.2011.16,FALSE,Cortisol,CB325
A0677,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,18.597,17.8,C.2011.7,FALSE,Cortisol,CB325
A0678,Boonstra,BJD,2011-05-28,32.3333333333333,5.6,16.699,0,C.2011.31,FALSE,Cortisol,CB325
A0679,Boonstra,BJD,2011-05-26,32.3333333333333,5.6,34.669,25.8,C.2011.20,FALSE,Cortisol,CB325
A0682,Boonstra,BJD,2011-05-24,32.3333333333333,5.6,13.031,15.4,C.2011.16,FALSE,Cortisol,CB325
A0684,Boonstra,BJD,2011-05-25,32.3333333333333,5.6,10.083,2.8,C.2011.19,FALSE,Cortisol,CB325
A0685,Boonstra,BJD,2011-05-28,32.3333333333333,5.6,24.623,0.2,C.2011.33,FALSE,Cortisol,CB325
A0690,Boonstra,BJD,2011-05-25,32.3333333333333,5.6,65.166,NA,C.2011.19,FALSE,Cortisol,CB325
A0692,Boonstra,BJD,2011-05-26,32.3333333333333,5.6,2.66,0,C.2011.21,FALSE,Cortisol,CB325
A0695,Boonstra,BJD,2011-05-25,32.3333333333333,5.6,9.457,5.3,C.2011.19,FALSE,Cortisol,CB325
A0700,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,44.14,6.3,C.2011.8,FALSE,Cortisol,CB325
A0702,Boonstra,BJD,2011-05-28,32.3333333333333,5.6,20.794,9.7,C.2011.35,FALSE,Cortisol,CB325
A0707,Boonstra,BJD,2011-05-28,32.3333333333333,5.6,11.39,11.4,C.2011.32,FALSE,Cortisol,CB325
A0712,Boonstra,BJD,2011-05-23,32.3333333333333,5.6,22.552,0.5,C.2011.11,FALSE,Cortisol,CB325
A0717,Boonstra,BJD,2011-05-23,32.3333333333333,5.6,12.894,3.7,C.2011.11,FALSE,Cortisol,CB325
A0718,Boonstra,BJD,2011-05-23,32.3333333333333,5.6,79.224,3.1,C.2011.11,FALSE,Cortisol,CB325
A0722,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,15.433,6.1,C.2011.8,FALSE,Cortisol,CB325
A0723,Boonstra,BJD,2011-05-27,32.3333333333333,5.6,13.146,3.4,C.2011.30,FALSE,Cortisol,CB325
A0730,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,77.979,6.7,C.2011.10,FALSE,Cortisol,CB325
A0739,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,65.27,NA,C.2011.8,FALSE,Cortisol,CB325
A0742,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,20.813,4.1,C.2011.7,FALSE,Cortisol,CB325
A0746,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,11.685,13,C.2011.9,FALSE,Cortisol,CB325
A0748,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,25.155,8.7,C.2011.8,FALSE,Cortisol,CB325
A0750,Boonstra,BJD,2011-05-27,32.3333333333333,5.6,20.292,NA,C.2011.25,FALSE,Cortisol,CB325
A0752,Boonstra,BJD,2011-05-29,32.3333333333333,5.6,21.219,1,C.2011.39,FALSE,Cortisol,CB325
A0755,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,39.518,3.7,C.2011.10,FALSE,Cortisol,CB325
A0761,Boonstra,BJD,2011-05-28,32.3333333333333,5.6,6.767,NA,C.2011.32,FALSE,Cortisol,CB325
A0762,Boonstra,BJD,2011-05-27,32.3333333333333,5.6,15.912,2.2,C.2011.26,FALSE,Cortisol,CB325
A0764,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,31.352,11.8,C.2011.10,FALSE,Cortisol,CB325
A0768,Boonstra,BJD,2011-05-23,32.3333333333333,5.6,17.141,4.9,C.2011.11,FALSE,Cortisol,CB325
A0778,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,26.573,17.5,C.2011.10,FALSE,Cortisol,CB325
A0780,Boonstra,BJD,2011-05-23,32.3333333333333,5.6,13.983,12.8,C.2011.13,FALSE,Cortisol,CB325
A0785,Boonstra,BJD,2011-05-27,32.3333333333333,5.6,37.38,7.5,C.2011.26,FALSE,Cortisol,CB325
A0788,Boonstra,BJD,2011-05-27,32.3333333333333,5.6,7.918,9,C.2011.29,FALSE,Cortisol,CB325
A0791,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,27.155,14.5,C.2011.10,FALSE,Cortisol,CB325
A0793,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,8.304,13.1,C.2011.8,FALSE,Cortisol,CB325
A0794,Boonstra,BJD,2011-05-26,32.3333333333333,5.6,26,0.8,C.2011.22,FALSE,Cortisol,CB325
A0795,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,58.613,10.5,C.2011.8,FALSE,Cortisol,CB325
A0801,Boonstra,BJD,2011-05-26,32.3333333333333,5.6,10.623,5.3,C.2011.22,FALSE,Cortisol,CB325
A0812,Boonstra,BJD,2011-05-25,32.3333333333333,5.6,52.93,4.3,C.2011.19,FALSE,Cortisol,CB325
A0819,Boonstra,BJD,2011-05-27,32.3333333333333,5.6,9.68,13.5,C.2011.29,FALSE,Cortisol,CB325
A0826,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,47.649,7.6,C.2011.9,FALSE,Cortisol,CB325
A0837,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,14.386,10.4,C.2011.8,FALSE,Cortisol,CB325
A0838,Boonstra,BJD,2011-05-31,32.3333333333333,5.6,11.901,20.1,C.2011.53,FALSE,Cortisol,CB325
A0843,Boonstra,BJD,2011-05-26,32.3333333333333,5.6,5.899,NA,C.2011.22,FALSE,Cortisol,CB325
A0846,Boonstra,BJD,2011-05-23,32.3333333333333,5.6,12.352,2.9,C.2011.11,FALSE,Cortisol,CB325
A0849,Boonstra,BJD,2011-05-26,32.3333333333333,5.6,3.144,NA,C.2011.20,FALSE,Cortisol,CB325
A0850,Boonstra,BJD,2011-05-23,32.3333333333333,5.6,10.716,4.2,C.2011.11,FALSE,Cortisol,CB325
A0851,Boonstra,BJD,2011-05-23,32.3333333333333,5.6,29.73,17.7,C.2011.13,FALSE,Cortisol,CB325
A0852,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,69.829,12,C.2011.10,FALSE,Cortisol,CB325
A0853,Boonstra,BJD,2011-05-28,32.3333333333333,5.6,6.05,NA,C.2011.32,FALSE,Cortisol,CB325
A0861,Boonstra,BJD,2011-05-28,32.3333333333333,5.6,14.192,2.2,C.2011.34,FALSE,Cortisol,CB325
A0864,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,19.454,1.4,C.2011.8,FALSE,Cortisol,CB325
A0869,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,22.087,10.8,C.2011.8,FALSE,Cortisol,CB325
A0872,Boonstra,BJD,2011-05-28,32.3333333333333,5.6,16.671,NA,C.2011.31,FALSE,Cortisol,CB325
A0873,Boonstra,BJD,2011-05-26,32.3333333333333,5.6,8.831,18.9,C.2011.20,FALSE,Cortisol,CB325
A0877,Boonstra,BJD,2011-05-27,32.3333333333333,5.6,28.203,11.8,C.2011.25,FALSE,Cortisol,CB325
A0880,Boonstra,BJD,2011-05-27,32.3333333333333,5.6,25.047,NA,C.2011.26,FALSE,Cortisol,CB325
A0887,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,26.686,4.2,C.2011.10,FALSE,Cortisol,CB325
A0889,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,48.465,8.9,C.2011.10,FALSE,Cortisol,CB325
A0891,Boonstra,BJD,2011-05-23,32.3333333333333,5.6,16.665,33.8,C.2011.11,FALSE,Cortisol,CB325
A0893,Boonstra,BJD,2011-05-23,32.3333333333333,5.6,7.458,3.8,C.2011.13,FALSE,Cortisol,CB325
A0894,Boonstra,BJD,2011-05-26,32.3333333333333,5.6,12.244,3.6,C.2011.20,FALSE,Cortisol,CB325
A0898,Boonstra,BJD,2011-05-27,32.3333333333333,5.6,9.793,11.8,C.2011.25,FALSE,Cortisol,CB325
A0901,Boonstra,BJD,2011-05-26,32.3333333333333,5.6,15.894,15.4,C.2011.21,FALSE,Cortisol,CB325
A0905,Boonstra,BJD,2011-05-27,32.3333333333333,5.6,14.323,13.9,C.2011.26,FALSE,Cortisol,CB325
A0907,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,29.359,10.3,C.2011.7,FALSE,Cortisol,CB325
A0908,Boonstra,BJD,2011-05-31,32.3333333333333,5.6,29.662,7.3,C.2011.51,FALSE,Cortisol,CB325
A0912,Boonstra,BJD,2011-05-26,32.3333333333333,5.6,19.478,3.9,C.2011.21,FALSE,Cortisol,CB325
A0915,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,12.282,10.3,C.2011.8,FALSE,Cortisol,CB325
A0916,Boonstra,BJD,2011-05-24,32.3333333333333,5.6,13.86,4.6,C.2011.15,FALSE,Cortisol,CB325
A0917,Boonstra,BJD,2011-05-26,32.3333333333333,5.6,50.242,1.2,C.2011.20,FALSE,Cortisol,CB325
A0921,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,52.4,2.8,C.2011.9,FALSE,Cortisol,CB325
A0923,Boonstra,BJD,2011-05-28,32.3333333333333,5.6,6.385,9.1,C.2011.34,FALSE,Cortisol,CB325
A0925,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,14.035,12.7,C.2011.7,FALSE,Cortisol,CB325
A0928,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,14.513,10.2,C.2011.7,FALSE,Cortisol,CB325
A0929,Boonstra,BJD,2011-05-27,32.3333333333333,5.6,19.177,10.7,C.2011.26,FALSE,Cortisol,CB325
A0931,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,8.882,17.6,C.2011.9,FALSE,Cortisol,CB325
A0934,Boonstra,BJD,2011-05-27,32.3333333333333,5.6,13.398,6.4,C.2011.29,FALSE,Cortisol,CB325
A0936,Boonstra,BJD,2011-05-23,32.3333333333333,5.6,41.055,0.9,C.2011.11,FALSE,Cortisol,CB325
A0938,Boonstra,BJD,2011-05-26,32.3333333333333,5.6,19.826,18.8,C.2011.21,FALSE,Cortisol,CB325
A0940,Boonstra,BJD,2011-05-23,32.3333333333333,5.6,74.045,20.9,C.2011.13,FALSE,Cortisol,CB325
A0941,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,19.109,14.3,C.2011.9,FALSE,Cortisol,CB325
A0942,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,16.804,12.2,C.2011.9,FALSE,Cortisol,CB325
A0945,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,18.852,10.1,C.2011.10,FALSE,Cortisol,CB325
A0946,Boonstra,BJD,2011-05-23,32.3333333333333,5.6,13.101,NA,C.2011.11,FALSE,Cortisol,CB325
A0947,Boonstra,BJD,2011-05-24,32.3333333333333,5.6,10.457,9.7,C.2011.16,FALSE,Cortisol,CB325
A0953,Boonstra,BJD,2011-05-24,32.3333333333333,5.6,54.575,10.8,C.2011.16,FALSE,Cortisol,CB325
A0960,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,34.402,0.4,C.2011.9,FALSE,Cortisol,CB325
A0963,Boonstra,BJD,2011-05-25,32.3333333333333,5.6,15.473,NA,C.2011.19,FALSE,Cortisol,CB325
A0966,Boonstra,BJD,2011-05-26,32.3333333333333,5.6,20.484,0.4,C.2011.24,FALSE,Cortisol,CB325
A0969,Boonstra,BJD,2011-05-28,32.3333333333333,5.6,9.845,NA,C.2011.32,FALSE,Cortisol,CB325
A0971,Boonstra,BJD,2011-05-26,32.3333333333333,5.6,35.315,NA,C.2011.20,FALSE,Cortisol,CB325
A0972,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,34.781,16.4,C.2011.10,FALSE,Cortisol,CB325
A0975,Boonstra,BJD,2011-05-27,32.3333333333333,5.6,11.569,3.8,C.2011.29,FALSE,Cortisol,CB325
A0981,Boonstra,BJD,2011-05-26,32.3333333333333,5.6,18.652,17.1,C.2011.20,FALSE,Cortisol,CB325
A0984,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,12.155,11.8,C.2011.9,FALSE,Cortisol,CB325
A0990,Boonstra,BJD,2011-05-26,32.3333333333333,5.6,18.205,16.6,C.2011.23,FALSE,Cortisol,CB325
A0991,Boonstra,BJD,2011-05-28,32.3333333333333,5.6,13.137,5.4,C.2011.32,FALSE,Cortisol,CB325
A0996,Boonstra,BJD,2011-05-28,32.3333333333333,5.6,60.982,NA,C.2011.34,FALSE,Cortisol,CB325
A0999,Boonstra,BJD,2011-05-28,32.3333333333333,5.6,27.322,9.7,C.2011.33,FALSE,Cortisol,CB325
A1002,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,35.049,1.5,C.2011.9,FALSE,Cortisol,CB325
A1004,Boonstra,BJD,2011-05-28,32.3333333333333,5.6,15.999,7.1,C.2011.35,FALSE,Cortisol,CB325
A1006,Boonstra,BJD,2011-05-23,32.3333333333333,5.6,12.616,6.6,C.2011.11,FALSE,Cortisol,CB325
A1009,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,18.45,4.3,C.2011.8,FALSE,Cortisol,CB325
A1012,Boonstra,BJD,2011-05-23,32.3333333333333,5.6,12.194,NA,C.2011.13,FALSE,Cortisol,CB325
A1040,Boonstra,BJD,2011-05-23,32.3333333333333,5.6,7.822,0.3,C.2011.11,FALSE,Cortisol,CB325
A1045,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,28.616,8.8,C.2011.9,FALSE,Cortisol,CB325
A1056,Boonstra,BJD,2011-05-26,32.3333333333333,5.6,16.794,1.1,C.2011.17,FALSE,Cortisol,CB325
A1057,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,8.975,2.1,C.2011.10,FALSE,Cortisol,CB325
A1058,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,11.284,11,C.2011.10,FALSE,Cortisol,CB325
A1059,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,22.327,8.8,C.2011.7,FALSE,Cortisol,CB325
A1061,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,11.8,12.3,C.2011.9,FALSE,Cortisol,CB325
A1064,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,12.419,11.3,C.2011.10,FALSE,Cortisol,CB325
A1069,Boonstra,BJD,2011-05-27,32.3333333333333,5.6,11.011,6.7,C.2011.25,FALSE,Cortisol,CB325
A1072,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,24.289,12.3,C.2011.9,FALSE,Cortisol,CB325
A1077,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,43.541,5,C.2011.9,FALSE,Cortisol,CB325
A1080,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,38.234,16.6,C.2011.10,FALSE,Cortisol,CB325
A1083,Boonstra,BJD,2011-05-26,32.3333333333333,5.6,16.644,7.3,C.2011.23,FALSE,Cortisol,CB325
A1087,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,20.315,20,C.2011.8,FALSE,Cortisol,CB325
A1089,Boonstra,BJD,2011-05-23,32.3333333333333,5.6,12.632,2,C.2011.11,FALSE,Cortisol,CB325
A1091,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,18.999,12.4,C.2011.10,FALSE,Cortisol,CB325
A1095,Boonstra,BJD,2011-06-01,32.3333333333333,5.6,38.406,0.7,C.2011.8,FALSE,Cortisol,CB325
A1097,Boonstra,BJD,2011-05-28,32.3333333333333,5.6,17.999,11.7,C.2011.31,FALSE,Cortisol,CB325
A1099,Boonstra,BJD,2011-05-26,32.3333333333333,5.6,8.695,8.3,C.2011.17,FALSE,Cortisol,CB325
A1103,Boonstra,BJD,2011-05-23,32.3333333333333,5.6,21.415,12.5,C.2011.11,FALSE,Cortisol,CB325
A1112,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,18.439,4.6,C.2011.10,FALSE,Cortisol,CB325
A1120,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,20.359,16.2,C.2011.9,FALSE,Cortisol,CB325
A1142,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,25.85,17.9,C.2011.8,FALSE,Cortisol,CB325
A1147,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,12.086,8.7,C.2011.7,FALSE,Cortisol,CB325
A1156,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,22.584,17,C.2011.10,FALSE,Cortisol,CB325
A1159,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,33.223,17.8,C.2011.7,FALSE,Cortisol,CB325
A1161,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,23.282,11.5,C.2011.10,FALSE,Cortisol,CB325
A1164,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,19.706,14,C.2011.10,FALSE,Cortisol,CB325
A1165,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,9.509,NA,C.2011.10,FALSE,Cortisol,CB325
A1169,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,19.883,17.8,C.2011.10,FALSE,Cortisol,CB325
A1172,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,18.559,14.3,C.2011.10,FALSE,Cortisol,CB325
A1173,Boonstra,BJD,2011-05-24,32.3333333333333,5.6,23.973,NA,C.2011.16,FALSE,Cortisol,CB325
A1176,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,15.422,6.3,C.2011.10,FALSE,Cortisol,CB325
A1180,Boonstra,BJD,2011-05-26,32.3333333333333,5.6,26.958,NA,C.2011.20,FALSE,Cortisol,CB325
A1191,Boonstra,BJD,2011-05-27,32.3333333333333,5.6,16.375,13,C.2011.26,FALSE,Cortisol,CB325
A1195,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,13.436,19.2,C.2011.10,FALSE,Cortisol,CB325
A1199,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,19.75,7.1,C.2011.10,FALSE,Cortisol,CB325
A1209,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,14.76,5.9,C.2011.9,FALSE,Cortisol,CB325
A1210,Boonstra,BJD,2011-05-27,32.3333333333333,5.6,13.2,7.4,C.2011.25,FALSE,Cortisol,CB325
A1223,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,15.539,19.7,C.2011.8,FALSE,Cortisol,CB325
A1226,Boonstra,BJD,2011-05-27,32.3333333333333,5.6,28.522,6.3,C.2011.25,FALSE,Cortisol,CB325
A1230,Boonstra,BJD,2011-05-27,32.3333333333333,5.6,15.227,NA,C.2011.25,FALSE,Cortisol,CB325
A1232,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,16.839,5.4,C.2011.8,FALSE,Cortisol,CB325
A1236,Boonstra,BJD,2011-05-27,32.3333333333333,5.6,38.017,13.2,C.2011.26,FALSE,Cortisol,CB325
A1238,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,13.9,14.7,C.2011.8,FALSE,Cortisol,CB325
A1248,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,42.334,5.4,C.2011.8,FALSE,Cortisol,CB325
A1279,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,15.679,1.6,C.2011.8,FALSE,Cortisol,CB325
A1288,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,9.361,NA,C.2011.8,FALSE,Cortisol,CB325
A1326,Boonstra,BJD,2011-05-22,32.3333333333333,5.6,22.838,5,C.2011.10,FALSE,Cortisol,CB325
A1333,Boonstra,BJD,2011-05-24,32.3333333333333,5.6,11.942,18.4,C.2011.16,FALSE,Cortisol,CB325
A1352,Boonstra,BJD,2011-05-24,32.3333333333333,5.6,15.345,2.6,C.2011.16,FALSE,Cortisol,CB325
A1359,Boonstra,BJD,2011-05-26,32.3333333333333,5.6,4.895,13.8,C.2011.20,FALSE,Cortisol,CB325
A1366,Boonstra,BJD,2011-05-26,32.3333333333333,5.6,7.98,17,C.2011.24,FALSE,Cortisol,CB325
